date,portcalls,import,export
2025-08-23,0,0,0
2025-08-24,1,0,0
2025-08-25,1,8692,0
2025-08-26,5,175564,50321
2025-08-27,1,33971,0
2025-08-28,2,2487,1273
2025-08-29,1,0,0
2025-08-30,3,191010,8240
2025-08-31,1,0,10359
2025-09-01,3,81201,250
2025-09-02,1,59289,0
2025-09-03,1,77499,0
2025-09-04,1,0,11961
2025-09-05,1,6853,0
2025-09-06,1,8402,0
2025-09-07,0,0,0
2025-09-08,0,0,0
2025-09-09,2,41135,22584
2025-09-10,1,1168,0
2025-09-11,1,54481,0
2025-09-12,2,145781,0
2025-09-13,2,42873,544
2025-09-14,0,0,0
2025-09-15,0,0,0
2025-09-16,1,0,0
2025-09-17,0,0,0
2025-09-18,1,0,29664
2025-09-19,2,78460,250
2025-09-20,2,57168,53396
2025-09-21,3,75346,91162
2025-09-22,1,51255,0
2025-09-23,1,33257,0
2025-09-24,3,24948,26662
2025-09-25,1,4144,0
2025-09-26,1,48700,0
2025-09-27,1,79905,0
2025-09-28,2,8062,22735
2025-09-29,2,75841,3927
2025-09-30,3,32184,30820
2025-10-01,2,43691,0
2025-10-02,1,101584,0
2025-10-03,1,1367,4131
2025-10-04,0,0,0
2025-10-05,0,0,0
2025-10-06,3,107073,36228
2025-10-07,0,0,0
2025-10-08,1,81649,0
2025-10-09,0,0,0
2025-10-10,1,33116,0
2025-10-11,3,58070,55228
2025-10-12,1,39095,0
2025-10-13,1,0,56317
2025-10-14,1,0,0
2025-10-15,1,76057,0
2025-10-16,1,34592,0
2025-10-17,1,41135,8240
2025-10-18,1,54731,0
2025-10-19,3,85778,51613
2025-10-20,0,0,0
2025-10-21,1,1893,0
2025-10-22,1,0,4868
2025-10-23,2,99802,16214
2025-10-24,2,93006,0
2025-10-25,0,0,0
2025-10-26,1,0,28167
2025-10-27,0,0,0
2025-10-28,2,0,37860
2025-10-29,0,0,0
2025-10-30,3,79056,60764
2025-10-31,1,35062,0
2025-11-01,1,0,57479
2025-11-02,2,83907,0
2025-11-03,1,28085,0
2025-11-04,1,30690,0
2025-11-05,2,141506,0
2025-11-06,1,0,0
2025-11-07,1,25072,0
2025-11-08,0,0,0
2025-11-09,2,5085,250
2025-11-10,0,0,0
2025-11-11,2,0,1505
2025-11-12,1,7225,0
2025-11-13,0,0,0
2025-11-14,1,32393,0
2025-11-15,0,0,0
2025-11-16,0,0,0
2025-11-17,1,75820,0
2025-11-18,1,2487,250
2025-11-19,1,32710,0
2025-11-20,2,51194,0
2025-11-21,0,0,0
2025-11-22,0,0,0
2025-11-23,1,40824,0
2025-11-24,3,84767,64669
2025-11-25,0,0,0
2025-11-26,3,163970,0
2025-11-27,2,0,36620
2025-11-28,2,193851,0
2025-11-29,0,0,0
2025-11-30,1,75626,0
2025-12-01,1,10704,0
2025-12-02,1,83273,0
2025-12-03,2,41135,10070
2025-12-04,0,0,0
2025-12-05,2,76952,36288
2025-12-06,3,90119,0
2025-12-07,1,0,0
2025-12-08,0,0,0
2025-12-09,2,160033,0
2025-12-10,1,38768,0
2025-12-11,0,0,0
2025-12-12,2,75417,0
2025-12-13,1,88229,0
2025-12-14,0,0,0
2025-12-15,1,11649,0
2025-12-16,0,0,0
2025-12-17,0,0,0
2025-12-18,2,82271,16481
2025-12-19,1,12202,766
2025-12-20,0,0,0
2025-12-21,0,0,0
2025-12-22,0,0,0
2025-12-23,0,0,0
2025-12-24,1,1420,3402
2025-12-25,0,0,0
2025-12-26,0,0,0
2025-12-27,1,41135,8240
2025-12-28,1,41135,8240
2025-12-29,0,0,0
2025-12-30,0,0,0
2025-12-31,2,0,23107
2026-01-01,1,41135,8240
2026-01-02,1,27893,16214
2026-01-03,1,1367,4131
2026-01-04,0,0,0
2026-01-05,1,41135,8240
2026-01-06,0,0,0
2026-01-07,0,0,0
2026-01-08,1,9757,544
2026-01-09,1,41135,8240
2026-01-10,1,0,50019
2026-01-11,1,83843,0
2026-01-12,1,16869,0
2026-01-13,0,0,0
2026-01-14,1,1420,3402
2026-01-15,0,0,0
2026-01-16,1,72772,0
2026-01-17,0,0,0
2026-01-18,0,0,0
2026-01-19,0,0,0
2026-01-20,0,0,0
2026-01-21,0,0,0
2026-01-22,1,73025,0
2026-01-23,2,43740,0
2026-01-24,1,81785,0
2026-01-25,1,0,25836
2026-01-26,0,0,0
2026-01-27,0,0,0
2026-01-28,2,60326,8240
2026-01-29,2,137134,0
2026-01-30,0,0,0
2026-01-31,2,78766,0
2026-02-01,1,0,0
2026-02-02,1,17486,0
2026-02-03,2,108062,0
2026-02-04,2,11797,0
2026-02-05,0,0,0
2026-02-06,3,49833,0
2026-02-07,2,83630,3402
2026-02-08,0,0,0
2026-02-09,1,78305,0
2026-02-10,1,54470,0
2026-02-11,1,6109,0
2026-02-12,1,35485,0
2026-02-13,2,202802,0
2026-02-14,0,0,0
2026-02-15,0,0,0
2026-02-16,1,57887,0
2026-02-17,0,0,0
2026-02-18,0,0,0
2026-02-19,2,31715,25303
2026-02-20,0,0,0
2026-02-21,2,94631,766
2026-02-22,0,0,0
2026-02-23,2,88399,0
2026-02-24,1,0,0
2026-02-25,2,72172,8240
2026-02-26,2,12202,4447
2026-02-27,1,0,18080
2026-02-28,0,0,0
2026-03-01,1,75866,0
2026-03-02,0,0,0
2026-03-03,3,229366,544
2026-03-04,1,14773,0
2026-03-05,0,0,0
2026-03-06,0,0,0
2026-03-07,1,80969,0
2026-03-08,0,0,0
2026-03-09,0,0,0
2026-03-10,2,84950,766
2026-03-11,0,0,0
2026-03-12,0,0,0
2026-03-13,2,112741,0
2026-03-14,0,0,0
2026-03-15,1,88229,0
2026-03-16,2,34644,30196
2026-03-17,0,0,0
2026-03-18,0,0,0
2026-03-19,2,38863,3402
2026-03-20,1,0,20767
2026-03-21,0,0,0
2026-03-22,3,161745,0
2026-03-23,0,0,0
2026-03-24,3,26513,0
2026-03-25,3,34969,79641
2026-03-26,1,75393,0
2026-03-27,2,92646,0
2026-03-28,1,0,57127
2026-03-29,0,0,0
2026-03-30,1,51274,0
2026-03-31,1,0,13314
2026-04-01,2,94278,766
2026-04-02,1,0,0
2026-04-03,1,51255,0
2026-04-04,2,52232,0
2026-04-05,0,0,0
2026-04-06,2,71174,0
2026-04-07,1,0,105426
2026-04-08,1,10975,0
2026-04-09,2,123559,8240
2026-04-10,2,77998,0
2026-04-11,1,0,0
2026-04-12,2,0,0
2026-04-13,1,120885,0
2026-04-14,1,73893,0
2026-04-15,1,10373,0
2026-04-16,2,77948,0
2026-04-17,1,0,25566
2026-04-18,2,210390,0
2026-04-19,1,0,0
2026-04-20,2,12588,1313
2026-04-21,1,83217,0
2026-04-22,1,50702,0
2026-04-23,1,9757,544
2026-04-24,1,75282,0
2026-04-25,1,0,55311
2026-04-26,3,171577,0
2026-04-27,1,0,41871
2026-04-28,1,0,0
2026-04-29,1,46403,0
2026-04-30,1,0,9197
2026-05-01,1,71242,0
2026-05-02,0,0,0
2026-05-03,1,79573,0
2026-05-04,1,42477,0
2026-05-05,0,0,0
2026-05-06,3,210248,52924
2026-05-07,0,0,0
2026-05-08,1,55781,0
2026-05-09,1,82035,0
2026-05-10,1,0,55119
2026-05-11,1,0,0
2026-05-12,0,0,0
2026-05-13,2,123499,0
2026-05-14,0,0,0
2026-05-15,0,0,0
2026-05-16,2,37442,54565
2026-05-17,0,0,0
2026-05-18,0,0,0
2026-05-19,1,0,25303
2026-05-20,2,36135,0
2026-05-21,2,23864,0
2026-05-22,2,87111,54784
2026-05-23,1,0,6440
2026-05-24,2,115788,0
2026-05-25,2,73071,25782
2026-05-26,1,0,26127
2026-05-27,2,4393,2365
2026-05-28,2,7694,25829
2026-05-29,0,0,0
2026-05-30,2,39642,56381
2026-05-31,0,0,0
2026-06-01,1,0,0
2026-06-02,1,42269,0
2026-06-03,2,9757,2835
2026-06-04,1,0,60114
2026-06-05,1,0,57354
2026-06-06,1,77080,0
2026-06-07,0,0,0
2026-06-08,0,0,0
2026-06-09,2,69733,0
2026-06-10,0,0,0
2026-06-11,1,76050,0
2026-06-12,0,0,0
2026-06-13,2,89251,0
2026-06-14,2,75701,0
2026-06-15,0,0,0
2026-06-16,2,72581,6262
2026-06-17,2,22448,53333
2026-06-18,0,0,0
2026-06-19,2,71378,23032
2026-06-20,0,0,0
2026-06-21,1,5937,0
2026-06-22,2,80471,0
2026-06-23,1,0,34146
2026-06-24,2,63458,766
2026-06-25,0,0,0
2026-06-26,3,109684,8240
2026-06-27,1,0,26168
2026-06-28,1,0,0
2026-06-29,0,0,0
2026-06-30,3,96780,0
2026-07-01,1,120885,0
2026-07-02,0,0,0
2026-07-03,1,56415,0
2026-07-04,1,0,1056
2026-07-05,0,0,0
2026-07-06,1,0,0
2026-07-07,2,12459,0
2026-07-08,1,60910,0
2026-07-09,1,79611,0
2026-07-10,0,0,0
2026-07-11,1,39013,0
2026-07-12,1,75376,0
2026-07-13,1,0,43841
2026-07-14,0,0,0
2026-07-15,1,81931,0
2026-07-16,0,0,0
2026-07-17,1,24120,0
2026-07-18,0,0,0
2026-07-19,0,0,0
2026-07-20,1,5881,0
2026-07-21,1,41135,8240
2026-07-22,0,0,0
2026-07-23,0,0,0
2026-07-24,0,0,0
2026-07-25,2,76427,28749
2026-07-26,0,0,0
2026-07-27,1,0,0
2026-07-28,2,52231,8360
2026-07-29,1,71480,0
2026-07-30,0,0,0
2026-07-31,1,0,10318
2026-08-01,2,106841,0
2026-08-02,1,1047,0
2026-08-03,1,0,34042
2026-08-04,1,10730,0
2026-08-05,1,74689,0
2026-08-06,1,74740,0
2026-08-07,0,0,0
2026-08-08,0,0,0
2026-08-09,2,163031,0
2026-08-10,1,12588,1313
2026-08-11,1,41254,0
2026-08-12,0,0,0
2026-08-13,0,0,0
2026-08-14,1,41135,8240
2026-08-15,0,0,0
2026-08-16,0,0,0
2026-08-17,1,23432,0
2026-08-18,1,0,9457
2026-08-19,3,123062,8240
2026-08-20,0,0,0
2026-08-21,2,0,37454
2026-08-22,0,0,0
2026-08-23,1,41135,8240
2026-08-24,2,75508,51535
2026-08-25,1,0,34297
2026-08-26,2,118188,0
2026-08-27,2,82271,16481
2026-08-28,1,41135,8240
